property_id;scenario;feature;feature_value;shap_value;effect
ID144;current;cat__settlement_type_Város;;0.010948293507937704;increase
ID145;current;cat__county_Fejér vármegye;;-0.0514695829367914;decrease
ID145;current;building_area_m2;39.0;-0.013106048733613622;decrease
ID145;current;cat__settlement_type_Város;;-0.009167366987298092;decrease
ID146;current;building_area_m2;94.0;-0.07946900529348133;decrease
ID146;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.010243533348460215;decrease
ID146;current;cat__county_Békés vármegye;;-0.00592318758259478;decrease
ID147;current;cat__county_Fejér vármegye;;-0.027843281749951314;decrease
ID147;current;condition;2;-0.026691440818159207;decrease
ID147;current;building_area_m2;49.0;0.017559956843885848;increase
ID148;current;building_area_m2;103.0;0.09416385683485502;increase
ID148;current;cat__county_Fejér vármegye;;0.06324844513107222;increase
ID148;current;cat__settlement_type_Város;;0.043547991873573985;increase
ID149;current;building_area_m2;154.0;0.08474588511231945;increase
ID149;current;cat__settlement_type_Város;;0.025070653900064677;increase
ID149;current;cat__county_Fejér vármegye;;0.01168546645335843;increase
ID150;current;building_area_m2;126.0;-0.031815190094741645;decrease
ID150;current;condition;2;-0.021123308360230065;decrease
ID150;current;cat__county_Fejér vármegye;;0.016470613805459628;increase
ID151;current;cat__county_Fejér vármegye;;0.07466524069490514;increase
ID151;current;building_area_m2;84.0;0.02986538912537353;increase
ID151;current;activation_year;2022;0.010165778654632104;increase
ID152;current;building_area_m2;61.0;-0.02222507908787177;decrease
ID152;current;cat__county_Fejér vármegye;;-0.01902496879348924;decrease
ID152;current;cat__settlement_type_Nagyközség;;-0.00991639809846418;decrease
ID153;current;building_area_m2;119.0;-0.05691075286821235;decrease
ID153;current;cat__settlement_type_Város;;0.01309993719770362;increase
ID153;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.011907406769505358;decrease
ID154;current;cat__county_Fejér vármegye;;-0.04785594194792111;decrease
ID154;current;cat__settlement_type_Nagyközség;;-0.00906952740120209;decrease
ID154;current;cat__settlement_type_Város;;-0.006149304783990446;decrease
ID155;current;building_area_m2;75.0;-0.06256425890062219;decrease
ID155;current;cat__county_Fejér vármegye;;-0.0422539718716671;decrease
ID155;current;condition;3;-0.02447902538277086;decrease
ID156;current;cat__county_Fejér vármegye;;-0.010143275562560951;decrease
ID156;current;condition;3;-0.010011858596512465;decrease
ID156;current;cat__settlement_type_Nagyközség;;-0.0060235478513059075;decrease
ID157;current;cat__county_Fejér vármegye;;0.045024363745123655;increase
ID157;current;building_area_m2;115.0;0.025712970754539325;increase
ID157;current;cat__settlement_type_Város;;0.025133704829840696;increase
ID158;current;cat__county_Fejér vármegye;;-0.04785594194792111;decrease
ID158;current;cat__settlement_type_Nagyközség;;-0.00906952740120209;decrease
ID158;current;cat__settlement_type_Város;;-0.006149304783990446;decrease
ID159;current;building_area_m2;97.0;-0.08090116583023449;decrease
ID159;current;cat__settlement_type_Község;;0.018862321749463704;increase
ID159;current;cat__settlement_type_Város;;0.009134801660138607;increase
ID160;current;cat__county_Fejér vármegye;;-0.025629236526134636;decrease
ID160;current;building_area_m2;47.0;0.013811783922583977;increase
ID160;current;cat__settlement_type_Község;;0.010440499778319434;increase
ID161;current;building_area_m2;61.0;-0.02222507908787177;decrease
ID161;current;cat__county_Fejér vármegye;;-0.01902496879348924;decrease
ID161;current;cat__settlement_type_Nagyközség;;-0.00991639809846418;decrease
ID162;current;building_area_m2;73.0;-0.066917080876183;decrease
ID162;current;cat__county_Fejér vármegye;;-0.03800753202900132;decrease
ID162;current;condition;3;-0.023126410133844914;decrease
ID163;current;cat__county_Fejér vármegye;;-0.04785594194792111;decrease
ID163;current;cat__settlement_type_Nagyközség;;-0.00906952740120209;decrease
ID163;current;cat__settlement_type_Város;;-0.006149304783990446;decrease
ID164;current;building_area_m2;202.0;-0.03480756375231333;decrease
ID164;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.022064721588377655;decrease
ID164;current;condition;3;0.020253398806880155;increase
ID165;current;building_area_m2;135.0;0.10178549012328013;increase
ID165;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.07355148885627627;increase
ID165;current;cat__settlement_type_Város;;0.0478581919200472;increase
ID166;current;building_area_m2;49.0;0.09929999754986268;increase
ID166;current;condition;1;0.07734731925003993;increase
ID166;current;cat__settlement_type_Város;;0.02110623714998131;increase
ID167;current;activation_year;2024;-0.0453997189656386;decrease
ID167;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.029918482295704527;decrease
ID167;current;condition;4;0.02766829775772071;increase
ID168;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.054230368610574946;increase
ID168;current;building_area_m2;91.0;0.03673516258616795;increase
ID168;current;cat__settlement_type_Város;;0.024890255687015337;increase
ID169;current;activation_year;2024;-0.12584971893258412;decrease
ID169;current;condition;2;-0.03449295515424343;decrease
ID169;current;building_area_m2;115.0;-0.012695050381864175;decrease
ID170;current;building_area_m2;187.0;-0.09033281902057785;decrease
ID170;current;activation_year;2024;-0.04662124075596968;decrease
ID170;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.0320494425571156;decrease
ID171;current;building_area_m2;55.0;-0.06067704453946801;decrease
ID171;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.04439074124820672;decrease
ID171;current;cat__settlement_type_Nagyközség;;-0.008802113677177863;decrease
ID172;current;activation_year;2024;-0.08994035732902442;decrease
ID172;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.025116956703501767;decrease
ID172;current;condition;3;0.021572419560305246;increase
ID173;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.06748401921138227;increase
ID173;current;cat__settlement_type_Város;;0.025849578293749613;increase
ID173;current;building_area_m2;109.0;-0.016539967641624378;decrease
ID174;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.13450033215009943;increase
ID174;current;building_area_m2;112.0;0.0492133977801668;increase
ID174;current;cat__settlement_type_Város;;0.029737985626418415;increase
ID175;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.07138258309030401;increase
ID175;current;cat__settlement_type_Város;;0.04173241608396663;increase
ID175;current;condition;2;-0.03793179227601621;decrease
ID176;current;condition;4;-0.04086679643345058;decrease
ID176;current;building_area_m2;59.0;-0.014297646619946381;decrease
ID176;current;cat__settlement_type_Község;;0.009022237311845005;increase
ID177;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.08500728944827236;increase
ID177;current;cat__settlement_type_Város;;0.021515264021332577;increase
ID177;current;condition;4;0.02111693366807698;increase
ID178;current;building_area_m2;101.0;-0.10547994189855195;decrease
ID178;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.027818705922723418;decrease
ID178;current;condition;3;-0.012482315040790776;decrease
ID179;current;building_area_m2;135.0;0.11145862107599185;increase
ID179;current;cat__settlement_type_Város;;0.047952989530193585;increase
ID179;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.0417663986950772;increase
ID180;current;cat__settlement_type_Város;;0.017052905418199198;increase
ID180;current;building_area_m2;121.0;-0.012180403311157167;decrease
ID180;current;condition;3;-0.009617707807357198;decrease
ID181;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.09734178852802011;increase
ID181;current;building_area_m2;131.0;0.037284486380168576;increase
ID181;current;cat__settlement_type_Város;;0.013018756197114003;increase
ID182;current;building_area_m2;136.0;0.06571243560537074;increase
ID182;current;cat__settlement_type_Város;;0.0326872836159827;increase
ID182;current;condition;3;0.02184976064982845;increase
ID183;current;condition;2;-0.07119134433306201;decrease
ID183;current;activation_year;2024;-0.06043288288762163;decrease
ID183;current;building_area_m2;128.0;-0.043817006420387314;decrease
ID184;current;building_area_m2;82.0;0.05182221695408393;increase
ID184;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.03455639311182961;increase
ID184;current;condition;4;0.03012404569495812;increase
ID185;current;building_area_m2;92.0;0.07944277081823888;increase
ID185;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.04771859060928209;increase
ID185;current;cat__settlement_type_Város;;0.037565279919321216;increase
ID186;current;building_area_m2;130.0;0.07981151461221915;increase
ID186;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.06999065133724322;increase
ID186;current;cat__settlement_type_Város;;0.032474367509630016;increase
ID187;current;building_area_m2;75.0;0.10242584738468066;increase
ID187;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.05496981438329063;increase
ID187;current;condition;4;0.0514641766957977;increase
ID188;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.09059412585978424;increase
ID188;current;cat__settlement_type_Város;;0.019824016341623313;increase
ID188;current;activation_year;2022;0.011840488836315543;increase
ID189;current;condition;4;0.01717183504720978;increase
ID189;current;building_area_m2;62.0;0.016556973911789282;increase
ID189;current;activation_year;2022;0.010360583097355984;increase
ID190;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.10727751091260289;increase
ID190;current;activation_year;2022;0.016756340710219024;increase
ID190;current;cat__settlement_type_Város;;0.015584048019679829;increase
ID191;current;building_area_m2;242.0;0.10528933809936217;increase
ID191;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.09450273929173866;increase
ID191;current;condition;2;0.039978917625314844;increase
ID192;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.10605544442254697;increase
ID192;current;condition;3;0.036811287960695466;increase
ID192;current;cat__settlement_type_Város;;0.02156688765967269;increase
ID193;current;building_area_m2;55.0;-0.07863965204115876;decrease
ID193;current;condition;2;-0.04521455100711691;decrease
ID193;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.03448134081626308;decrease
ID194;current;building_area_m2;77.0;0.08543409378135423;increase
ID194;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.03559078453964002;increase
ID194;current;activation_year;2022;0.015924309044324278;increase
ID195;current;condition;2;-0.051935820785365606;decrease
ID195;current;building_area_m2;141.0;0.03420763348344717;increase
ID195;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.023422127567398948;increase
ID196;current;condition;2;-0.05753849309049607;decrease
ID196;current;building_area_m2;95.0;0.044444494937414744;increase
ID196;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.04362228010174787;increase
ID197;current;condition;2;-0.03336205951186809;decrease
ID197;current;cat__settlement_type_Város;;0.027398437966489924;increase
ID197;current;building_area_m2;106.0;-0.021465909892891252;decrease
ID198;current;building_area_m2;137.0;-0.08330266588711015;decrease
ID198;current;condition;4;-0.03272098628049303;decrease
ID198;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.01377775041406127;increase
ID199;current;condition;3;0.03605313836855941;increase
ID199;current;cat__settlement_type_Város;;0.01567808184921215;increase
ID199;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.015548053230545361;increase
ID200;current;building_area_m2;46.0;0.1170912489908406;increase
ID200;current;condition;4;0.04808578275926273;increase
ID200;current;cat__settlement_type_Város;;0.013283104049828215;increase
ID201;current;building_area_m2;86.0;0.07600890357191287;increase
ID201;current;cat__settlement_type_Város;;0.031234117273862567;increase
ID201;current;condition;2;0.017113006573609008;increase
ID202;current;condition;3;-0.007310858627533136;decrease
ID202;current;cat__county_Bács-Kiskun vármegye;;0.005591918425687081;increase
ID202;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.004847054826150525;decrease
ID203;current;building_area_m2;210.0;-0.1024658680870535;decrease
ID203;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.05151218523383421;decrease
ID203;current;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.020225787759003553;decrease
ID204;current;building_area_m2;63.0;0.04593853783180983;increase
ID204;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.030451586335398368;increase
ID204;current;cat__settlement_type_Község;;0.02587566001750785;increase
ID205;current;building_area_m2;172.0;0.031203815873786678;increase
ID205;current;cat__settlement_type_Város;;0.027067282548583965;increase
ID205;current;condition;3;0.026411342111885512;increase
ID206;current;condition;2;0.05193537225623437;increase
ID206;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.0507420093722414;increase
ID206;current;building_area_m2;76.0;0.04073942156266493;increase
ID207;current;activation_year;2024;-0.07177526562547784;decrease
ID207;current;building_area_m2;130.0;0.05743662394805949;increase
ID207;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.051651227214580875;increase
ID208;current;building_area_m2;189.0;-0.1323447757766512;decrease
ID208;current;cat__county_Jász-Nagykun-Szolnok vármegye;;-0.025691815608214853;decrease
ID208;current;cat__county_Borsod-Abaúj-Zemplén vármegye;;-0.014909481645507712;decrease
ID209;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.047989805044966374;increase
ID209;current;cat__settlement_type_Város;;0.023113379119191986;increase
ID209;current;activation_year;2022;0.010179829504575353;increase
ID210;current;condition;3;0.035169759546848076;increase
ID210;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.03491650064420819;increase
ID210;current;activation_year;2022;0.010330013576875276;increase
ID211;current;building_area_m2;46.0;0.14360415036193447;increase
ID211;current;condition;1;0.06750180044529229;increase
ID211;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.02445921031622287;increase
ID212;current;activation_year;2024;-0.05160137769031952;decrease
ID212;current;building_area_m2;120.0;-0.03878434677573569;decrease
ID212;current;cat__county_Jász-Nagykun-Szolnok vármegye;;0.01681676040811704;increase
ID213;current;cat__settlement_type_Város;;0.043136019389628;increase
